state_name,county_name,trump,biden,other,population_2010,persons_under_5_years_percent_2014,persons_under_18_years_percent_2014,age_65_plus,female_persons_percent_2014,living_in_same_house_1_year__over_percent_20092013,foreign_born_persons_percent_20092013,non_english,edu_highschool,edu_batchelors,veterans_20092013,mean_travel_time_to_work_minutes_workers_age_16_20092013,housing_units_2014,homeownership_rate_20092013,housing_units_in_multiunit_structures_percent_20092013,median_value_of_owneroccupied_housing_units_20092013,households_20092013,persons_per_household_20092013,income,median_household_income_20092013,poverty,private_nonfarm_establishments_2013,private_nonfarm_employment__2013,private_nonfarm_employment_percent_change_20122013,nonemployer_establishments_2013,total_number_of_firms_2007,womenowned_firms_percent_2007,manufacturers_shipments_2007_1000,merchant_wholesaler_sales_2007_1000,retail_sales_2007_1000,retail_sales_per_capita_2007,accommodation_and_food_services_sales_2007_1000,building_permits_2014,land_area_in_square_miles_2010,density
Texas,Walker County,15368,7875,398,67861.0,4.2,15.6,11.4,41.2,80.9,7.3,15.7,81.7,17.9,5028.0,24.0,24937.0,57.0,26.0,109900.0,20558.0,2.26,16330.0,37617.0,26.0,946.0,11331.0,0.9,3745.0,4125.0,29.0,0.0,0.0,626334.0,9835.0,73827.0,222.0,784.17,86.5
Texas,Waller County,14206,8130,281,43205.0,6.3,24.0,11.5,50.2,85.5,12.9,23.7,80.9,19.0,2256.0,31.0,16122.0,67.9,12.2,133400.0,13601.0,2.97,22412.0,50097.0,20.4,699.0,10266.0,4.6,3205.0,3430.0,22.8,0.0,451592.0,593065.0,16554.0,24703.0,82.0,513.43,84.1
Texas,Ward County,3238,761,35,10658.0,8.0,28.0,14.1,50.3,86.4,7.3,35.4,71.9,12.5,854.0,18.5,4734.0,72.2,10.6,57300.0,3938.0,2.69,22278.0,42568.0,20.4,299.0,3748.0,8.6,681.0,980.0,0.0,0.0,52031.0,94619.0,9327.0,8862.0,19.0,835.6,12.8
Texas,Washington County,12949,4254,207,33718.0,5.9,21.6,19.8,50.7,87.9,6.9,13.9,80.9,23.5,2401.0,19.8,15702.0,69.2,12.0,147800.0,12244.0,2.61,23070.0,44858.0,14.9,882.0,12488.0,0.2,2870.0,3393.0,29.9,762771.0,0.0,509916.0,15900.0,41272.0,85.0,603.95,55.8
Texas,Webb County,25898,41820,679,250304.0,10.0,34.0,8.7,51.2,84.8,27.6,91.3,64.2,17.2,5997.0,21.7,78048.0,64.0,20.7,108800.0,67372.0,3.74,14553.0,39449.0,31.4,5091.0,71445.0,2.0,22688.0,21217.0,25.8,242392.0,1472069.0,2913533.0,12621.0,317331.0,1719.0,3361.48,74.5
Texas,Wharton County,11892,4671,146,41280.0,6.7,25.9,15.8,50.7,92.3,8.4,26.6,74.7,14.6,2001.0,22.9,17371.0,68.0,12.7,95600.0,14517.0,2.8,20310.0,40411.0,18.8,982.0,11541.0,-2.3,3039.0,3574.0,30.1,463995.0,541129.0,466705.0,11439.0,45912.0,19.0,1086.15,38.0
Texas,Wheeler County,2158,168,10,5410.0,6.9,26.4,17.2,48.9,83.5,11.2,19.3,80.5,18.4,319.0,18.4,2715.0,72.5,2.2,76600.0,2319.0,2.35,30097.0,51766.0,14.3,200.0,1764.0,-30.3,508.0,626.0,0.0,0.0,25835.0,46067.0,9676.0,9333.0,0.0,914.52,5.9
Texas,Wichita County,31930,13024,799,131500.0,6.6,22.8,13.8,48.4,79.5,6.8,12.9,85.2,20.1,11953.0,15.5,56040.0,62.4,20.3,89800.0,48305.0,2.45,22905.0,45086.0,15.6,3150.0,45010.0,-2.3,7730.0,10873.0,26.1,1492453.0,548021.0,1715924.0,13382.0,254849.0,143.0,627.78,209.5
Texas,Wilbarger County,3520,954,44,13535.0,6.7,23.6,16.9,51.0,85.2,4.3,14.7,79.0,16.5,896.0,13.1,6275.0,68.3,13.8,62000.0,5161.0,2.44,20373.0,41658.0,20.7,297.0,3632.0,-2.5,707.0,933.0,0.0,0.0,0.0,170215.0,12382.0,16052.0,2.0,970.84,13.9
Texas,Willacy County,2437,3097,41,22134.0,6.5,25.3,12.6,45.4,90.4,15.7,45.4,62.2,8.8,1081.0,18.0,7118.0,77.9,8.3,48800.0,5499.0,3.59,11313.0,25886.0,40.0,191.0,2331.0,-11.4,1327.0,1439.0,30.0,0.0,0.0,122890.0,6040.0,13211.0,98.0,590.55,37.5
Texas,Williamson County,138649,142457,6590,422679.0,6.8,27.1,10.9,50.9,81.3,10.9,20.7,92.0,38.0,33319.0,26.0,175677.0,68.6,20.3,178900.0,154948.0,2.82,31070.0,71803.0,7.0,8908.0,137138.0,7.5,34913.0,33853.0,30.5,1647635.0,1525162.0,9918009.0,26573.0,583644.0,4706.0,1118.3,378.0
Texas,Wilson County,18457,6350,199,42918.0,5.7,24.8,14.9,49.9,89.7,4.6,23.4,84.6,18.0,4636.0,32.7,16991.0,84.9,3.1,143500.0,15157.0,2.85,27238.0,64571.0,11.5,601.0,5631.0,7.2,3248.0,3222.0,0.0,0.0,48987.0,180452.0,4609.0,20847.0,34.0,803.73,53.4
Texas,Winkler County,1753,358,15,7110.0,8.1,30.4,10.9,48.7,84.0,12.8,43.0,70.1,9.6,289.0,23.3,3010.0,80.4,4.9,45100.0,2709.0,2.63,23629.0,48992.0,12.8,170.0,1540.0,9.5,503.0,634.0,0.0,0.0,29121.0,40330.0,6169.0,4671.0,0.0,841.11,8.5
Texas,Wise County,26986,4953,358,59127.0,6.5,25.1,14.4,49.6,86.3,6.3,13.5,83.8,16.1,4581.0,30.9,23946.0,80.6,5.0,121900.0,20487.0,2.88,25663.0,56005.0,10.8,1269.0,18868.0,3.1,4858.0,6538.0,23.4,376535.0,418384.0,565279.0,9819.0,59273.0,46.0,904.42,65.4
Texas,Wood County,18962,3487,216,41964.0,4.9,19.7,26.5,50.6,87.2,3.5,7.0,83.4,17.0,4876.0,27.5,20941.0,81.1,4.7,99900.0,15800.0,2.56,23129.0,43649.0,14.6,800.0,8057.0,-0.6,3430.0,4616.0,25.3,708014.0,137003.0,383490.0,9072.0,30363.0,19.0,645.23,65.0
Texas,Yoakum County,2172,419,42,7879.0,9.5,32.3,11.9,50.6,86.0,22.7,51.3,70.3,15.0,361.0,17.8,3000.0,80.0,2.5,71100.0,2654.0,3.0,21389.0,49340.0,11.7,184.0,2548.0,3.2,464.0,0.0,0.0,0.0,51155.0,36959.0,4976.0,6025.0,14.0,799.71,9.9
Texas,Young County,7112,1036,94,18550.0,6.7,24.0,19.4,50.6,87.0,5.7,13.3,78.6,16.7,1345.0,16.3,8657.0,71.8,10.2,84300.0,7186.0,2.52,26979.0,44429.0,16.0,589.0,5955.0,4.7,1999.0,2370.0,17.0,301414.0,86167.0,185157.0,10447.0,17730.0,35.0,914.47,20.3
Texas,Zapata County,2032,1820,15,14018.0,10.1,33.4,11.6,49.6,87.1,24.5,87.2,54.8,8.5,478.0,17.7,6226.0,79.1,2.9,55700.0,4460.0,3.17,16671.0,31109.0,34.7,163.0,2218.0,-13.6,1405.0,1177.0,26.9,0.0,0.0,62126.0,4586.0,9403.0,0.0,998.41,14.0
Texas,Zavala County,1490,2864,25,11677.0,8.9,30.6,12.5,49.9,90.3,11.2,79.3,60.3,9.4,422.0,17.3,4304.0,68.6,13.5,39900.0,3654.0,3.15,12828.0,25625.0,35.0,109.0,1880.0,2.2,909.0,1099.0,34.8,0.0,0.0,33290.0,2860.0,4638.0,11.0,1297.41,9.0
Utah,Beaver County,2673,356,47,6629.0,8.2,32.3,13.7,48.7,87.3,6.8,6.5,90.9,17.0,383.0,16.9,2927.0,77.7,8.6,144800.0,2112.0,2.98,19415.0,46660.0,14.1,159.0,1595.0,6.6,470.0,710.0,0.0,0.0,0.0,89663.0,14776.0,12753.0,16.0,2589.88,2.6
Utah,Box Elder County,21494,4461,1000,49975.0,8.6,32.8,12.2,49.4,88.1,3.1,7.2,91.7,21.2,2724.0,22.6,18097.0,79.3,11.8,166100.0,16207.0,3.07,21720.0,57292.0,8.8,982.0,16393.0,5.9,2975.0,3818.0,20.7,3150909.0,0.0,447418.0,9348.0,36827.0,164.0,5745.55,8.7
Utah,Cache County,36802,16069,2759,112656.0,9.3,31.1,8.6,50.1,78.3,6.9,13.8,92.5,36.9,4258.0,16.6,39368.0,64.5,23.2,189100.0,35375.0,3.12,20074.0,49506.0,16.6,3041.0,38782.0,0.7,7934.0,10332.0,22.2,0.0,361610.0,1095090.0,10079.0,95153.0,749.0,1164.81,96.7
Utah,Carbon County,6255,2306,261,21403.0,7.7,26.9,15.3,50.3,83.8,2.9,7.2,86.0,12.6,1316.0,15.9,9617.0,69.5,12.1,122700.0,7764.0,2.64,20155.0,44724.0,15.1,513.0,6338.0,-3.2,1047.0,1549.0,0.0,0.0,0.0,298872.0,15197.0,26154.0,66.0,1478.49,14.5
Utah,Daggett County,473,105,12,1059.0,5.2,23.0,21.2,44.1,85.1,1.8,1.8,86.0,18.8,108.0,15.0,1154.0,74.1,1.8,162500.0,305.0,2.37,22811.0,46917.0,8.6,23.0,74.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,6358.0,7.0,696.98,1.5
Utah,Davis County,103255,57029,8216,306479.0,8.9,33.3,9.1,49.6,86.1,4.7,8.8,95.4,34.1,20019.0,22.3,103628.0,77.7,15.7,222600.0,95238.0,3.25,26035.0,69707.0,7.9,6499.0,75584.0,0.2,21103.0,25119.0,25.4,4985245.0,0.0,3217656.0,11177.0,274255.0,1512.0,298.78,1025.8
Utah,Duchesne County,7445,830,167,18607.0,10.4,34.3,10.9,48.9,86.3,3.0,6.9,86.4,16.0,931.0,22.5,9800.0,75.9,6.8,168000.0,6850.0,2.74,23411.0,57683.0,8.9,739.0,7164.0,2.7,1416.0,1930.0,0.0,0.0,54748.0,215996.0,13340.0,13557.0,137.0,3240.95,5.7
Utah,Emery County,4166,566,84,10976.0,7.6,31.0,14.6,49.2,87.4,2.1,5.8,89.8,12.5,546.0,19.1,4500.0,81.6,5.8,122500.0,3598.0,3.01,20137.0,52763.0,10.0,187.0,2605.0,-1.7,582.0,552.0,0.0,0.0,983.0,128628.0,12435.0,10750.0,10.0,4462.31,2.5
Utah,Garfield County,2158,514,60,5172.0,6.1,25.3,19.0,47.8,89.1,3.2,6.8,92.0,20.1,449.0,13.3,3818.0,78.3,5.3,154300.0,1890.0,2.62,21989.0,45357.0,11.5,153.0,1182.0,0.0,467.0,566.0,0.0,0.0,0.0,22916.0,5094.0,49289.0,42.0,5175.12,1.0
Utah,Grand County,2168,2733,126,9225.0,6.9,22.7,15.9,50.1,85.2,4.7,7.6,91.0,25.2,618.0,14.5,5111.0,68.0,15.2,218800.0,3633.0,2.51,23558.0,45888.0,13.7,445.0,3520.0,-1.3,1022.0,1261.0,24.4,0.0,19672.0,159918.0,16973.0,68229.0,89.0,3671.54,2.5
Utah,Iron County,18143,4685,947,46163.0,8.4,29.2,11.4,50.0,84.1,3.3,6.1,90.6,26.4,2673.0,18.2,20083.0,62.8,27.8,168300.0,15435.0,2.93,17839.0,42369.0,20.9,1204.0,11013.0,3.3,3271.0,3913.0,20.5,735967.0,0.0,652165.0,15067.0,59642.0,238.0,3296.68,14.0
Utah,Juab County,5087,645,152,10246.0,8.9,35.1,11.7,48.9,89.4,1.2,5.4,89.9,14.6,534.0,24.0,3557.0,80.3,7.2,162600.0,3016.0,3.37,18108.0,55247.0,14.7,188.0,2084.0,7.4,712.0,748.0,16.7,0.0,19287.0,112160.0,11743.0,7158.0,38.0,3392.28,3.0
Utah,Kane County,2998,1083,99,7125.0,5.8,22.9,21.5,50.0,84.6,2.8,2.8,94.4,25.3,695.0,16.5,5866.0,78.9,3.4,162300.0,3077.0,2.3,24154.0,48540.0,7.8,249.0,2128.0,2.7,669.0,710.0,15.4,0.0,3848.0,72071.0,11098.0,20941.0,15.0,3990.23,1.8
Utah,Millard County,5145,603,124,12503.0,8.2,31.4,16.1,49.0,87.0,8.0,11.8,86.4,19.0,755.0,17.6,4926.0,74.2,4.4,132800.0,4101.0,3.02,19972.0,49238.0,13.3,241.0,2813.0,1.6,770.0,870.0,0.0,0.0,23248.0,125054.0,10521.0,11647.0,28.0,6572.43,1.9
Utah,Morgan County,4957,1060,237,9469.0,8.4,35.4,11.3,49.1,91.7,1.8,3.3,97.6,33.4,725.0,26.1,3306.0,89.2,2.8,264400.0,2860.0,3.39,26274.0,80337.0,4.0,235.0,1452.0,2.5,910.0,1191.0,0.0,0.0,0.0,42681.0,5058.0,5686.0,83.0,609.2,15.5
Utah,Piute County,773,86,12,1556.0,3.6,25.7,24.7,48.5,93.1,1.8,7.4,88.7,17.0,184.0,20.3,910.0,83.5,0.0,152800.0,570.0,3.07,16959.0,38500.0,25.4,24.0,73.0,5.8,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,757.79,2.1
Utah,Rich County,1157,180,26,2264.0,7.0,29.7,17.7,48.7,89.9,0.5,2.3,95.3,17.0,178.0,22.0,2920.0,83.4,10.1,156600.0,664.0,3.41,24258.0,50000.0,7.0,81.0,385.0,6.6,240.0,0.0,0.0,0.0,0.0,11499.0,5601.0,3732.0,21.0,1028.78,2.2
Utah,Salt Lake County,229555,289289,20814,1029655.0,8.1,28.3,9.6,49.8,83.0,12.1,19.7,89.0,31.0,49590.0,22.2,376456.0,67.3,27.7,232100.0,344089.0,3.01,26103.0,60555.0,12.7,29886.0,524284.0,2.5,76464.0,97576.0,25.6,18860476.0,16956359.0,16758729.0,16718.0,1874594.0,4943.0,742.28,1387.1
Utah,San Juan County,3525,3082,226,14746.0,8.1,32.2,11.9,50.2,92.7,2.1,45.0,82.8,18.4,606.0,20.5,5835.0,81.2,5.3,127400.0,4216.0,3.42,15476.0,40492.0,27.1,258.0,2588.0,-3.1,748.0,779.0,31.6,0.0,0.0,44601.0,3102.0,0.0,21.0,7819.99,1.9
Utah,Sanpete County,10315,1773,367,27822.0,6.5,27.6,12.8,47.7,80.1,4.8,9.9,88.4,20.8,1729.0,21.0,10415.0,76.2,6.1,164100.0,7781.0,3.22,17811.0,48369.0,15.7,398.0,4537.0,12.6,1685.0,2595.0,0.0,0.0,31160.0,196917.0,8016.0,8332.0,37.0,1590.15,17.5
Utah,Sevier County,9052,1084,226,20802.0,7.0,30.2,15.7,49.1,85.4,2.4,4.7,89.9,16.4,1266.0,15.3,8513.0,79.0,7.3,151400.0,7146.0,2.82,19115.0,46229.0,15.4,515.0,5948.0,3.5,1369.0,1643.0,23.6,0.0,111990.0,324631.0,16494.0,24734.0,45.0,1910.58,10.9
Utah,Summit County,9928,14947,564,36324.0,6.0,26.2,9.8,48.9,87.1,10.6,12.8,93.1,48.7,1912.0,24.1,27215.0,74.4,30.3,485700.0,13627.0,2.72,42462.0,83336.0,8.5,2144.0,26100.0,4.0,5615.0,6422.0,25.3,0.0,165809.0,659852.0,18614.0,228891.0,286.0,1871.71,19.4
Utah,Tooele County,21014,8943,1549,58218.0,8.5,34.5,8.6,49.5,85.0,3.7,9.0,92.0,20.4,3756.0,29.5,20369.0,75.2,9.8,177500.0,18281.0,3.2,22252.0,61412.0,8.7,758.0,11037.0,3.7,2661.0,2778.0,38.3,0.0,73602.0,503618.0,9204.0,35159.0,375.0,6941.35,8.4
Utah,Uintah County,12777,1601,358,32588.0,9.8,33.8,9.1,49.1,85.1,3.7,8.6,86.2,16.2,1934.0,19.0,13176.0,75.0,11.2,187900.0,11007.0,3.04,23805.0,62067.0,11.6,1166.0,11090.0,-0.6,1776.0,2753.0,27.6,0.0,0.0,461448.0,15958.0,46512.0,322.0,4479.69,7.3
Utah,Utah County,183778,72739,14609,516564.0,10.2,34.9,7.2,49.6,78.1,7.2,13.1,93.6,36.5,17282.0,21.1,157455.0,67.9,22.2,222100.0,143005.0,3.61,20774.0,60196.0,14.0,11374.0,170323.0,4.1,40259.0,45490.0,24.2,0.0,2424955.0,5772180.0,11254.0,451687.0,5257.0,2003.45,257.8
Utah,Wasatch County,10542,6090,586,23530.0,7.9,32.9,9.4,48.6,86.4,10.2,15.0,89.6,33.4,853.0,23.9,11613.0,75.5,10.4,307600.0,7602.0,3.21,25777.0,65050.0,9.5,807.0,5345.0,6.4,2522.0,3116.0,19.1,0.0,0.0,228355.0,11197.0,38846.0,436.0,1175.5,20.0
Utah,Washington County,66585,20346,2605,138115.0,7.3,28.3,19.6,50.5,81.6,5.9,8.5,91.7,26.4,10729.0,18.1,62434.0,69.1,13.7,212900.0,46826.0,2.99,21472.0,49279.0,15.3,4195.0,40096.0,6.0,12017.0,14277.0,21.3,609632.0,510839.0,2087828.0,15781.0,254511.0,1628.0,2426.36,56.9
Utah,Wayne County,1229,365,27,2778.0,6.1,27.1,18.8,49.2,89.8,2.4,3.8,95.7,25.2,205.0,14.4,1619.0,83.9,6.2,173500.0,970.0,2.8,19858.0,41458.0,18.2,81.0,632.0,-3.1,287.0,0.0,0.0,0.0,0.0,27847.0,11197.0,7736.0,16.0,2460.68,1.1
Utah,Weber County,65414,40458,4729,231236.0,8.0,29.2,11.1,49.8,84.7,7.1,13.2,88.8,22.7,16813.0,21.4,87849.0,71.6,20.6,170000.0,79525.0,2.9,23106.0,54974.0,12.8,5007.0,75494.0,5.5,12661.0,17724.0,26.7,0.0,2218165.0,2810553.0,12715.0,261152.0,919.0,576.08,401.4
Vermont,Addison,379,445,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Albany,235,286,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Alburgh,499,550,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Andover,132,216,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Arlington,511,929,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Athens,84,120,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Bakersfield,272,395,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Baltimore,72,63,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Barnard,177,465,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Barnet,437,624,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Barre,1298,2380,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Barre Town,2093,2512,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Barton,570,687,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Belvidere,93,79,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Bennington,2473,4369,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Benson,305,258,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Berkshire,402,284,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Berlin,520,960,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Bethel,381,728,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Bloomfield,73,55,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Bolton,218,537,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Bradford,549,893,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Braintree,260,434,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Brandon,896,1213,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Brattleboro,1053,5423,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Bridgewater,212,372,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Bridport,321,392,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Brighton,342,258,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Bristol,691,1482,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Brookfield,307,506,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Brookline,96,217,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Brownington,265,218,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Brunswick,35,27,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Burke,366,534,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Burlington,2293,19238,687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Cabot,296,558,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Calais,221,886,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Cambridge,587,1521,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Canaan,241,239,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Castleton,1042,1056,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Cavendish,297,466,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Charleston,274,247,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Charlotte,511,2285,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Chelsea,284,404,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Chester,619,1089,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Chittenden,343,473,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Clarendon,782,656,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Colchester,2852,6451,291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Concord,343,262,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Corinth,350,459,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Cornwall,145,663,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Coventry,294,245,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Craftsbury,190,558,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Danby,405,325,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Danville,559,855,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Derby,1280,1167,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Dorset,377,997,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Dover,296,613,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Dummerston,281,1035,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Duxbury,243,648,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,East Haven,65,69,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,East Montpelier,391,1315,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Eden,313,303,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Elmore,149,447,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Enosburgh,590,640,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Essex,3415,9573,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Fair Haven,647,624,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Fairfax,1229,1648,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Fairfield,474,625,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Fairlee,160,442,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Fayston,150,796,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Ferrisburg,561,1202,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Fletcher,291,494,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Franklin,407,318,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Georgia,1295,1517,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Glover,239,401,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Goshen,34,90,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Grafton,129,263,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Granby,23,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Grand Isle,538,831,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Granville,30,136,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Greensboro,106,365,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Groton,272,248,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Guildhall,90,79,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Guilford,345,975,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Halifax,193,273,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Hancock,57,102,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Hardwick,576,932,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Hartford,1574,4516,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Hartland,631,1511,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Highgate,977,698,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Hinesburg,749,2254,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Holland,210,139,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Hubbardton,191,221,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Huntington,312,1047,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Hyde Park,546,1118,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Ira,130,130,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Irasburg,405,257,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Isle La Motte,147,191,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Jamaica,149,406,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Jay,139,144,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Jericho,905,2657,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
